entry_uuid,Category(s),Date,entry_date_dt,Entry,scrape_timestamp,entry_links,category_ids,Sources,entry_text_lower,themes
e9d1144e-cd33-4d98-b75f-3410b19ba06c,"📱 Public Statements / Tweets

","November 15, 2017",2017-11-15,"After a mass shooting in northern California, Donald Trump appeared to copy-and-paste an earlier tweet from a different attack and forgot to change the city. Though the shooting occurred in Rancho Tehama, California, Trump tweeted, “May God be with the people of Sutherland Springs, Texas. The FBI and Law Enforcement has arrived.”",2020-11-05 02:35:36.437080,['https://www.telegraph.co.uk/news/2017/11/15/donald-trump-accused-copy-paste-condolence-tweeting-wrong-mass/'],[3],"- [https://www.telegraph.co.uk/news/2017/11/15/donald-trump-accused-copy-paste-condolence-tweeting-wrong-mass/](https://www.telegraph.co.uk/news/2017/11/15/donald-trump-accused-copy-paste-condolence-tweeting-wrong-mass/)

","after a mass shooting in northern california, donald trump appeared to copy-and-paste an earlier tweet from a different attack and forgot to change the city. though the shooting occurred in rancho tehama, california, trump tweeted, “may god be with the people of sutherland springs, texas. the fbi and law enforcement has arrived.”",[]
d97104e6-75bb-40ea-8e04-736beff6e91a,"📱 Public Statements / Tweets

","November 11, 2017",2017-11-11,"Despite escalating tensions with North Korea, Donald Trump tweeted, “Why would Kim Jong-un insult me by calling me ‘old,’ when I would NEVER call him ‘short and fat?’ Oh well, I try so hard to be his friend — and maybe someday that will happen!”",2020-11-05 02:35:36.671224,['https://twitter.com/realdonaldtrump/status/929511061954297857?lang=en'],[3],"- [https://twitter.com/realdonaldtrump/status/929511061954297857?lang=en](https://twitter.com/realdonaldtrump/status/929511061954297857?lang=en)

","despite escalating tensions with north korea, donald trump tweeted, “why would kim jong-un insult me by calling me ‘old,’ when i would never call him ‘short and fat?’ oh well, i try so hard to be his friend — and maybe someday that will happen!”",['North Korea']
9861ba16-e413-4e90-b407-a68696b094c0,"🧑‍💼 Trump Staff & Administration

","November 9, 2017",2017-11-09,"The US Foreign Service lost an unprecedented number of diplomats during Trump’s first year in office. Three of the Foreign Service’s five career diplomats—the highest rank for a diplomat in the U.S.—left their post during Donald Trump’s first year. On the level below career diplomat, career ministers, 14 of the active 33 submitted resignations. Beyond the mass departures at their highest levels, the Foreign Service has also reported a steep drop-off in the number of young people joining the diplomatic ranks. In 2015, over 17,000 people applied to enter the foreign service; in 2017, that number had been cut in half.",2020-11-05 02:35:36.493048,['http://abcnews.go.com/Politics/trump-administration-accused-decapitating-leadership-state-department/story?id=51006690'],[5],"- [http://abcnews.go.com/Politics/trump-administration-accused-decapitating-leadership-state-department/story?id=51006690](http://abcnews.go.com/Politics/trump-administration-accused-decapitating-leadership-state-department/story?id=51006690)

","the us foreign service lost an unprecedented number of diplomats during trump’s first year in office. three of the foreign service’s five career diplomats—the highest rank for a diplomat in the u.s.—left their post during donald trump’s first year. on the level below career diplomat, career ministers, 14 of the active 33 submitted resignations. beyond the mass departures at their highest levels, the foreign service has also reported a steep drop-off in the number of young people joining the diplomatic ranks. in 2015, over 17,000 people applied to enter the foreign service; in 2017, that number had been cut in half.",[]
47a00109-adca-4090-b426-5285edf36c72,"🧑‍💼 Trump Staff & Administration

","November 9, 2017",2017-11-09,"While in Asia, White House Chief of Staff John Kelly called Elaine Duke, the acting head of the Department Homeland Security, to pressure her into denying residency permits for tens of thousands of Hondurans living in the U.S. Duke refused Kelly’s request and granted the permits anyway, making the decision based on her interpretation of what was in line with the United States law. One DHS official familiar with the situation said, “She was angry. To get a call like that from Asia, after she’d already made the decision, was a slap in the face.”",2020-11-05 02:35:36.557295,['https://www.washingtonpost.com/world/national-security/white-house-chief-of-staff-tried-to-pressure-acting-dhs-secretary-to-expel-thousands-of-hondurans-officials-say/2017/11/09/914d3700-c54a-11e7-a441-3a768c8586f1_story.html?utm_term=.a0d98f04bf1d'],[5],"- [https://www.washingtonpost.com/world/national-security/white-house-chief-of-staff-tried-to-pressure-acting-dhs-secretary-to-expel-thousands-of-hondurans-officials-say/2017/11/09/914d3700-c54a-11e7-a441-3a768c8586f1_story.html?utm_term=.a0d98f04bf1d](https://www.washingtonpost.com/world/national-security/white-house-chief-of-staff-tried-to-pressure-acting-dhs-secretary-to-expel-thousands-of-hondurans-officials-say/2017/11/09/914d3700-c54a-11e7-a441-3a768c8586f1_story.html?utm_term=.a0d98f04bf1d)

","while in asia, white house chief of staff john kelly called elaine duke, the acting head of the department homeland security, to pressure her into denying residency permits for tens of thousands of hondurans living in the u.s. duke refused kelly’s request and granted the permits anyway, making the decision based on her interpretation of what was in line with the united states law. one dhs official familiar with the situation said, “she was angry. to get a call like that from asia, after she’d already made the decision, was a slap in the face.”",[]
0f91fe1a-2673-4d9f-969b-753fa8f8998c,"🧑‍💼 Trump Staff & Administration

","November 8, 2017",2017-11-08,Donald Trump appointed Eric Trump’s brother-in-law to be the chief of staff for the Department of Energy.,2020-11-05 02:35:36.559843,['http://www.newsweek.com/eric-trumps-brother-law-named-chief-staff-energy-department-office-706176'],[5],"- [http://www.newsweek.com/eric-trumps-brother-law-named-chief-staff-energy-department-office-706176](http://www.newsweek.com/eric-trumps-brother-law-named-chief-staff-energy-department-office-706176)

",donald trump appointed eric trump’s brother-in-law to be the chief of staff for the department of energy.,[]
3f1e6885-4cb8-4907-a9ba-dd9e1a423a65,"📱 Public Statements / Tweets

","November 8, 2017",2017-11-08,"Donald Trump marked the one-year anniversary of his election to the presidency by tweeting about his victory. Below a photo of himself giving a thumbs-up, Trump wrote, “Congratulations to all of the “DEPLORABLES” and the millions of people who gave us a MASSIVE (304-227) Electoral College landslide victory!”",2020-11-05 02:35:36.770865,['https://twitter.com/realDonaldTrump/status/928325667556548608'],[3],"- [https://twitter.com/realDonaldTrump/status/928325667556548608](https://twitter.com/realDonaldTrump/status/928325667556548608)

","donald trump marked the one-year anniversary of his election to the presidency by tweeting about his victory. below a photo of himself giving a thumbs-up, trump wrote, “congratulations to all of the “deplorables” and the millions of people who gave us a massive (304-227) electoral college landslide victory!”",[]
47ff0ba3-59ef-4df6-9793-bae2d94dfe03,"📋 Policy

🏞 Environment

","November 7, 2017",2017-11-07,"Syria signed the Paris Agreement, an international accord to globally address climate change. This left the United States as the only country in the world to not agree to the environmental pact, after Donald Trump had withdrawn earlier in the year.",2020-11-05 02:35:36.470073,['https://www.nytimes.com/2017/11/07/climate/syria-joins-paris-agreement.html'],"[7, 8]","- [https://www.nytimes.com/2017/11/07/climate/syria-joins-paris-agreement.html](https://www.nytimes.com/2017/11/07/climate/syria-joins-paris-agreement.html)

","syria signed the paris agreement, an international accord to globally address climate change. this left the united states as the only country in the world to not agree to the environmental pact, after donald trump had withdrawn earlier in the year.",[]
1c53c2f3-c505-4312-9107-e1fb2baac94f,"🧑‍💼 Trump Staff & Administration

🏞 Environment

","November 2, 2017",2017-11-02,"In a statement during the NBC television program Meet the Press, Energy Secretary Rick Perry seemed to suggest that fossil fuels could lower rates of sexual assault. Perry asserted that Africa lacked access to electric light, and said, “But also from the standpoint of sexual assault. When the lights are on, when you have light that shines, the righteousness, if you will on those types of acts. [sic]”",2020-11-05 02:35:36.462935,['http://thehill.com/homenews/administration/358386-rick-perry-fossil-fuels-will-help-prevent-sexual-assault'],"[5, 8]","- [http://thehill.com/homenews/administration/358386-rick-perry-fossil-fuels-will-help-prevent-sexual-assault](http://thehill.com/homenews/administration/358386-rick-perry-fossil-fuels-will-help-prevent-sexual-assault)

","in a statement during the nbc television program meet the press, energy secretary rick perry seemed to suggest that fossil fuels could lower rates of sexual assault. perry asserted that africa lacked access to electric light, and said, “but also from the standpoint of sexual assault. when the lights are on, when you have light that shines, the righteousness, if you will on those types of acts. [sic]”",[]
258e3c93-6fc1-4d0e-a749-e9b0ff3f7256,"📋 Policy

","November 2, 2017",2017-11-02,"When asked about the many vacant leadership positions in the State Department, Donald Trump replied, “I’m the only one that matters, because when it comes to it, that’s what the policy is going to be. You’ve seen that, you’ve seen it strongly."" By November of his first year, Trump had yet to hire 75 percent of the State Department positions that require Senate approval.",2020-11-05 02:35:36.551720,['https://www.npr.org/sections/thetwo-way/2017/11/03/561797675/im-the-only-one-that-matters-trump-says-of-state-dept-job-vacancies'],[7],"- [https://www.npr.org/sections/thetwo-way/2017/11/03/561797675/im-the-only-one-that-matters-trump-says-of-state-dept-job-vacancies](https://www.npr.org/sections/thetwo-way/2017/11/03/561797675/im-the-only-one-that-matters-trump-says-of-state-dept-job-vacancies)

","when asked about the many vacant leadership positions in the state department, donald trump replied, “i’m the only one that matters, because when it comes to it, that’s what the policy is going to be. you’ve seen that, you’ve seen it strongly."" by november of his first year, trump had yet to hire 75 percent of the state department positions that require senate approval.",[]
8c846d3f-dc56-4026-976b-27c886d9dbd8,"🧑‍💼 Trump Staff & Administration

","November 2, 2017",2017-11-02,"Donald Trump’s nomination for chief scientist at the Department of Agriculture, Sam Clovis, announced he would bow out of consideration for the position due to concerns about “political climate inside Washington.” Clovis had recently been swept up in Robert Mueller’s Russia investigation, which had turned its attention to Clovis’s contacts with Russia during his time as a Trump campaign aid. Clovis had hired George Papadopoulos to the Trump campaign, and was likely implicated when Papadopoulos admitted he had spoken with Russian entities about the Clinton campaign. Outside of the investigation into his relationship with Russia, Clovis almost no scientific experience. Prior to joining the Trump campaign as co-chair, Clovis had taught Business Administration and policy at Morningside College in Iowa.",2020-11-05 02:35:36.516621,['https://www.politico.com/story/2017/11/02/trump-campaign-aide-clovis-withdraws-from-consideration-for-usda-job-244458'],[5],"- [https://www.politico.com/story/2017/11/02/trump-campaign-aide-clovis-withdraws-from-consideration-for-usda-job-244458](https://www.politico.com/story/2017/11/02/trump-campaign-aide-clovis-withdraws-from-consideration-for-usda-job-244458)

","donald trump’s nomination for chief scientist at the department of agriculture, sam clovis, announced he would bow out of consideration for the position due to concerns about “political climate inside washington.” clovis had recently been swept up in robert mueller’s russia investigation, which had turned its attention to clovis’s contacts with russia during his time as a trump campaign aid. clovis had hired george papadopoulos to the trump campaign, and was likely implicated when papadopoulos admitted he had spoken with russian entities about the clinton campaign. outside of the investigation into his relationship with russia, clovis almost no scientific experience. prior to joining the trump campaign as co-chair, clovis had taught business administration and policy at morningside college in iowa.",['Russia']
a8295217-cd22-4b72-8af6-6e855f385bb5,"⚖ Collusion with Russia & Obstruction of Justice

","October 30, 2017",2017-10-30,"Before the election in 2016, a college professor contacted Donald Trump aid George Papadopoulos to tell him the Russians had harmful information on Hillary Clinton. Papadopoulos eventually pled guilty to lying when FBI investigators asked him about the conversation in October of 2017. At the time, Papadopoulos’s proven contact was the most direct evidence that the Trump campaign had knowledge of Russia’s ability and intention to help them sabotage Clinton’s campaign.",2020-11-05 02:35:36.780873,['https://www.nytimes.com/2017/10/30/us/politics/george-papadopoulos-russia.html'],[4],"- [https://www.nytimes.com/2017/10/30/us/politics/george-papadopoulos-russia.html](https://www.nytimes.com/2017/10/30/us/politics/george-papadopoulos-russia.html)

","before the election in 2016, a college professor contacted donald trump aid george papadopoulos to tell him the russians had harmful information on hillary clinton. papadopoulos eventually pled guilty to lying when fbi investigators asked him about the conversation in october of 2017. at the time, papadopoulos’s proven contact was the most direct evidence that the trump campaign had knowledge of russia’s ability and intention to help them sabotage clinton’s campaign.",['Russia']
b5790c35-d35f-4b45-a3c2-c1e033f6ee0c,"🧑‍💼 Trump Staff & Administration

","October 29, 2017",2017-10-29,"According to analysis by The Daily Beast, 50 percent of Donald Trump’s nominees for Senate-confirmed positions held significant conflicts of interest. The review of Trump’s 341 nominations also found 63 had lobbied actively in the industries they were to oversee, and 11 received direct payments from companies in the industries they were nominated to regulate.",2020-11-05 02:35:36.636874,['https://www.thedailybeast.com/donald-trump-pledged-to-drain-the-swamp-instead-he-filled-it-with-industry-sharks'],[5],"- [https://www.thedailybeast.com/donald-trump-pledged-to-drain-the-swamp-instead-he-filled-it-with-industry-sharks](https://www.thedailybeast.com/donald-trump-pledged-to-drain-the-swamp-instead-he-filled-it-with-industry-sharks)

","according to analysis by the daily beast, 50 percent of donald trump’s nominees for senate-confirmed positions held significant conflicts of interest. the review of trump’s 341 nominations also found 63 had lobbied actively in the industries they were to oversee, and 11 received direct payments from companies in the industries they were nominated to regulate.",[]
22def76d-5876-4bff-8be7-00b7fe61e3ba,"📋 Policy

","October 26, 2017",2017-10-26,"After Donald Trump gave the go-ahead for the Keystone XL pipeline project, he pledged that he would require the pipeline be made of American steel. He backtracked on that promise, allowing foreign steel as a primary material for the pipeline. The steel industry has suffered under Trump’s leadership, and total imports of foreign steel rose 24 percent in his first year as president.",2020-11-05 02:35:36.620443,['http://www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-won-t-require-keystone-pipeline-1488585551-htmlstory.html'],[7],"- [http://www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-won-t-require-keystone-pipeline-1488585551-htmlstory.html](http://www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-won-t-require-keystone-pipeline-1488585551-htmlstory.html)

","after donald trump gave the go-ahead for the keystone xl pipeline project, he pledged that he would require the pipeline be made of american steel. he backtracked on that promise, allowing foreign steel as a primary material for the pipeline. the steel industry has suffered under trump’s leadership, and total imports of foreign steel rose 24 percent in his first year as president.",[]
37fa157e-6205-480c-a792-6ab5e2820f28,"📋 Policy

","October 26, 2017",2017-10-26,"Instead of declaring the opioid crisis a “national emergency,” Donald Trump announced that he would officially label the epidemic a “national public health emergency.” The distinction is that a “national emergency” would trigger access to FEMA’s disaster relief funds, amounting to millions of dollars in aid. Instead, Trump’s decision to designate the American opioid epidemic a “national public health emergency” allowed access to only $57,000 in emergency funding.",2020-11-05 02:35:36.485063,"['http://abcnews.go.com/Politics/trump-declares-opioid-crisis-national-public-health-emergency/story?id=50718774', 'http://abcnews.go.com/Politics/trump-declares-opioid-crisis-national-public-health-emergency/story?id=50718774']",[7],"- [http://abcnews.go.com/Politics/trump-declares-opioid-crisis-national-public-health-emergency/story?id=50718774](http://abcnews.go.com/Politics/trump-declares-opioid-crisis-national-public-health-emergency/story?id=50718774)

- [http://abcnews.go.com/Politics/trump-declares-opioid-crisis-national-public-health-emergency/story?id=50718774](http://abcnews.go.com/Politics/trump-declares-opioid-crisis-national-public-health-emergency/story?id=50718774)

","instead of declaring the opioid crisis a “national emergency,” donald trump announced that he would officially label the epidemic a “national public health emergency.” the distinction is that a “national emergency” would trigger access to fema’s disaster relief funds, amounting to millions of dollars in aid. instead, trump’s decision to designate the american opioid epidemic a “national public health emergency” allowed access to only $57,000 in emergency funding.",[]
9748ac87-0997-4b08-aed3-7b1a8d448d10,"📋 Policy

","October 26, 2017",2017-10-26,"The Government Accountability Office announced it would investigate Donald Trump’s voter fraud commission after concerns that they may be misusing federal funds. The commission had met only twice since its inception, and had not released any information on its work—including its methodology for uncovering voter fraud or measures it had taken to prevent fraud in the future. The claim that illegal voting swayed the 2016 popular vote had been a talking point for Trump, despite having been widely discredited.",2020-11-05 02:35:36.487224,"['https://www.cnn.com/2017/10/26/politics/trump-voter-commission-gao-investigation/index.html', 'https://www.cnn.com/2016/10/18/politics/reality-check-voter-fraud-donald-trump/index.html', 'http://www.politifact.com/truth-o-meter/statements/2016/oct/17/donald-trump/donald-trumps-pants-fire-claim-large-scale-voter-f/']",[7],"- [https://www.cnn.com/2017/10/26/politics/trump-voter-commission-gao-investigation/index.html](https://www.cnn.com/2017/10/26/politics/trump-voter-commission-gao-investigation/index.html)

- [https://www.cnn.com/2016/10/18/politics/reality-check-voter-fraud-donald-trump/index.html](https://www.cnn.com/2016/10/18/politics/reality-check-voter-fraud-donald-trump/index.html)

- [http://www.politifact.com/truth-o-meter/statements/2016/oct/17/donald-trump/donald-trumps-pants-fire-claim-large-scale-voter-f/](http://www.politifact.com/truth-o-meter/statements/2016/oct/17/donald-trump/donald-trumps-pants-fire-claim-large-scale-voter-f/)

","the government accountability office announced it would investigate donald trump’s voter fraud commission after concerns that they may be misusing federal funds. the commission had met only twice since its inception, and had not released any information on its work—including its methodology for uncovering voter fraud or measures it had taken to prevent fraud in the future. the claim that illegal voting swayed the 2016 popular vote had been a talking point for trump, despite having been widely discredited.",[]
aad14736-e36d-4a2a-b319-f874b9f124a2,"📱 Public Statements / Tweets

","October 25, 2017",2017-10-25,"As part of an ongoing online feud, Donald Trump tweeted at Senators Jeff Flake and Bob Corker: “The reason Flake and Corker dropped out of the Senate race is very simple, they had zero chance of being elected. Now act so hurt & wounded!”",2020-11-05 02:35:36.618343,['https://twitter.com/realdonaldtrump/status/923149037523566592?lang=en'],[3],"- [https://twitter.com/realdonaldtrump/status/923149037523566592?lang=en](https://twitter.com/realdonaldtrump/status/923149037523566592?lang=en)

","as part of an ongoing online feud, donald trump tweeted at senators jeff flake and bob corker: “the reason flake and corker dropped out of the senate race is very simple, they had zero chance of being elected. now act so hurt & wounded!”",[]
01570544-b8d0-474f-9189-50e91967b367,"📋 Policy

","October 24, 2017",2017-10-24,"Vice President Mike Pence helped Republicans in the Senate win a tie-breaker to defeat a new piece of legislation that would have made Wall Street more accountable to consumers. The law itself would have enabled citizens to form class-action lawsuits against large financial institutions. The rule had been in the works for five years, and was born out of the 2008 financial crash as a means of giving consumers more leverage in legal battles against massive banks. In response to the Senate’s vote, the Director of the Consumer Bureau said, “Tonight’s vote is a giant setback for every consumer in this country. As a result, companies like Wells Fargo and Equifax remain free to break the law without fear of legal blowback from their customers.”",2020-11-05 02:35:36.677566,['https://www.nytimes.com/2017/10/24/business/senate-vote-wall-street-regulation.html'],[7],"- [https://www.nytimes.com/2017/10/24/business/senate-vote-wall-street-regulation.html](https://www.nytimes.com/2017/10/24/business/senate-vote-wall-street-regulation.html)

","vice president mike pence helped republicans in the senate win a tie-breaker to defeat a new piece of legislation that would have made wall street more accountable to consumers. the law itself would have enabled citizens to form class-action lawsuits against large financial institutions. the rule had been in the works for five years, and was born out of the 2008 financial crash as a means of giving consumers more leverage in legal battles against massive banks. in response to the senate’s vote, the director of the consumer bureau said, “tonight’s vote is a giant setback for every consumer in this country. as a result, companies like wells fargo and equifax remain free to break the law without fear of legal blowback from their customers.”",[]
7c8b29b4-d067-4439-920c-010346bb6187,"📱 Public Statements / Tweets

🔴 White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia

","October 23, 2017",2017-10-23,"When asked about gay rights while in the company of Mike Pence, Donald Trump joked, “Don’t ask that guy—he wants to hang them all!”",2020-11-05 02:35:36.542851,['https://www.newyorker.com/magazine/2017/10/23/the-danger-of-president-pence?currentPage=all'],"[3, 2]","- [https://www.newyorker.com/magazine/2017/10/23/the-danger-of-president-pence?currentPage=all](https://www.newyorker.com/magazine/2017/10/23/the-danger-of-president-pence?currentPage=all)

","when asked about gay rights while in the company of mike pence, donald trump joked, “don’t ask that guy—he wants to hang them all!”",[]
0b2e6398-e4a9-4e7c-aeb7-297aa0ef212e,"📱 Public Statements / Tweets

","October 23, 2017",2017-10-23,"Myeshia Johnson, the widow of a fallen US soldier, said Donald Trump forgot her husband’s name when calling to console her. On Twitter, Trump denied the Gold Star widow’s allegations, saying he had said her husband’s name without hesitation.",2020-11-05 02:35:36.518120,['http://abcnews.go.com/US/fallen-soldiers-widow-angry-trumps-call-couldnt-remember/story?id=50655063'],[3],"- [http://abcnews.go.com/US/fallen-soldiers-widow-angry-trumps-call-couldnt-remember/story?id=50655063](http://abcnews.go.com/US/fallen-soldiers-widow-angry-trumps-call-couldnt-remember/story?id=50655063)

","myeshia johnson, the widow of a fallen us soldier, said donald trump forgot her husband’s name when calling to console her. on twitter, trump denied the gold star widow’s allegations, saying he had said her husband’s name without hesitation.",[]
df1f7b0d-5dd5-4a33-9209-7193decbdcb4,"🧑‍💼 Trump Staff & Administration

","October 23, 2017",2017-10-23,"To repair Puerto Rico’s electric power infrastructure, the Trump administration awarded a $300 million contract to Whitefish Energy—a small Montana-based company with only two employees. When confusion spread over why Whitefish had earned the lucrative contract, it was revealed that Whitefish Energy’s CEO, Andy Techmanski, was from the same hometown as Trump’s Interior Secretary Ryan Zinke. Both Zinke and Techmanski confirmed they knew each other before the $300 million deal; Zinke’s son had even worked a summer job for Whitefish. When Techmanski was asked about how had gotten the multimillion-dollar federal contract, he replied, “We called each other.” According to the contract itself, the US government could not “audit or review the cost and profit elements” of Whitefish’s work—allowing Whitefish to spend the $300 million with virtually no oversight. Days later, the governor of Puerto Rico canceled the contract.",2020-11-05 02:35:36.597350,"['https://www.washingtonpost.com/national/small-montana-firm-lands-puerto-ricos-biggest-contract-to-get-the-power-back-on/2017/10/23/31cccc3e-b4d6-11e7-9e58-e6288544af98_story.html?utm_term=.fb437ce1dc17', 'http://thehill.com/homenews/administration/357473-whitefish-energy-contract-bars-government-from-auditing-deal', 'https://www.nytimes.com/2017/10/29/us/whitefish-cancel-puerto-rico.html']",[5],"- [https://www.washingtonpost.com/national/small-montana-firm-lands-puerto-ricos-biggest-contract-to-get-the-power-back-on/2017/10/23/31cccc3e-b4d6-11e7-9e58-e6288544af98_story.html?utm_term=.fb437ce1dc17](https://www.washingtonpost.com/national/small-montana-firm-lands-puerto-ricos-biggest-contract-to-get-the-power-back-on/2017/10/23/31cccc3e-b4d6-11e7-9e58-e6288544af98_story.html?utm_term=.fb437ce1dc17)

- [http://thehill.com/homenews/administration/357473-whitefish-energy-contract-bars-government-from-auditing-deal](http://thehill.com/homenews/administration/357473-whitefish-energy-contract-bars-government-from-auditing-deal)

- [https://www.nytimes.com/2017/10/29/us/whitefish-cancel-puerto-rico.html](https://www.nytimes.com/2017/10/29/us/whitefish-cancel-puerto-rico.html)

","to repair puerto rico’s electric power infrastructure, the trump administration awarded a $300 million contract to whitefish energy—a small montana-based company with only two employees. when confusion spread over why whitefish had earned the lucrative contract, it was revealed that whitefish energy’s ceo, andy techmanski, was from the same hometown as trump’s interior secretary ryan zinke. both zinke and techmanski confirmed they knew each other before the $300 million deal; zinke’s son had even worked a summer job for whitefish. when techmanski was asked about how had gotten the multimillion-dollar federal contract, he replied, “we called each other.” according to the contract itself, the us government could not “audit or review the cost and profit elements” of whitefish’s work—allowing whitefish to spend the $300 million with virtually no oversight. days later, the governor of puerto rico canceled the contract.",[]
e9d34efe-8972-4897-ac54-16eae2e428a3,"🏞 Environment

","October 22, 2017",2017-10-22,The EPA  canceled speaking engagements for three agency scientists who had been scheduled to present findings on the effects of climate change. An agency spokesperson offered no explanation for the abrupt cancellation.,2020-11-05 02:35:36.645865,['https://www.nytimes.com/2017/10/22/climate/epa-scientists.html'],[8],"- [https://www.nytimes.com/2017/10/22/climate/epa-scientists.html](https://www.nytimes.com/2017/10/22/climate/epa-scientists.html)

",the epa  canceled speaking engagements for three agency scientists who had been scheduled to present findings on the effects of climate change. an agency spokesperson offered no explanation for the abrupt cancellation.,[]
e25b667f-91d4-4ac8-b655-5460ac91566a,"📱 Public Statements / Tweets

","October 21, 2017",2017-10-21,The families of four fallen American soldiers received rush-delivered UPS messages from Donald Trump after he stated in a phone interview that he had contacted “virtually all” Gold Star families.,2020-11-05 02:35:36.760497,['https://www.theatlantic.com/politics/archive/2017/10/donald-trump-is-rush-shipping-condolences-to-military-families/543606/'],[3],"- [https://www.theatlantic.com/politics/archive/2017/10/donald-trump-is-rush-shipping-condolences-to-military-families/543606/](https://www.theatlantic.com/politics/archive/2017/10/donald-trump-is-rush-shipping-condolences-to-military-families/543606/)

",the families of four fallen american soldiers received rush-delivered ups messages from donald trump after he stated in a phone interview that he had contacted “virtually all” gold star families.,[]
843f9938-1fce-48c3-9d60-b51500a21c51,"📋 Policy

🏞 Environment

","October 20, 2017",2017-10-20,"The EPA deleted resources from its website that provided information to local governments on steps they could take to help address climate change. One example was an EPA site titled “Climate and Energy Resources for State, Local and Tribal Governments” being renamed “Energy Resources for State, Local and Tribal Governments,” with 15 mentions of “climate change” being removed from the home page alone.",2020-11-05 02:35:36.542310,['https://www.nytimes.com/2017/10/20/climate/epa-climate-change.html'],"[7, 8]","- [https://www.nytimes.com/2017/10/20/climate/epa-climate-change.html](https://www.nytimes.com/2017/10/20/climate/epa-climate-change.html)

","the epa deleted resources from its website that provided information to local governments on steps they could take to help address climate change. one example was an epa site titled “climate and energy resources for state, local and tribal governments” being renamed “energy resources for state, local and tribal governments,” with 15 mentions of “climate change” being removed from the home page alone.",[]
e31b288d-30c9-48ea-b097-76cdd8d2fd71,"📱 Public Statements / Tweets

","October 20, 2017",2017-10-20,"Donald Trump tweeted, “Just out report: ‘United Kingdom crime rises 13 percent annually amid spread of Radical Islamic terror.’ not good, we must keep America safe!”  The UK’s Office for National Statistics did report a 13 percent increase in police-reported crime in its quarterly report, but gave only one reference to terror attacks in the whole report and did not attribute the rise in crime to Islam in any way.",2020-11-05 02:35:36.767445,['https://www.theguardian.com/us-news/2017/oct/20/trump-mistakenly-links-uk-rise-with-spread-of-islamic-terror'],[3],"- [https://www.theguardian.com/us-news/2017/oct/20/trump-mistakenly-links-uk-rise-with-spread-of-islamic-terror](https://www.theguardian.com/us-news/2017/oct/20/trump-mistakenly-links-uk-rise-with-spread-of-islamic-terror)

","donald trump tweeted, “just out report: ‘united kingdom crime rises 13 percent annually amid spread of radical islamic terror.’ not good, we must keep america safe!”  the uk’s office for national statistics did report a 13 percent increase in police-reported crime in its quarterly report, but gave only one reference to terror attacks in the whole report and did not attribute the rise in crime to islam in any way.",[]
7fedc27d-0487-44a5-81e4-a10d6d875370,"🧑‍💼 Trump Staff & Administration

","October 19, 2017",2017-10-19,"During a security conference, CIA Director Mike Pompeo said, “The intelligence community’s assessment is that the Russian meddling that took place did not affect the outcome of the election.” This was false. The report Pompeo referenced concluded that Russian meddling had occurred, but did not speculate on whether that interference had altered the course of the election or not.",2020-11-05 02:35:36.460940,['https://www.dni.gov/files/documents/ICA_2017_01.pdf'],[5],"- [https://www.dni.gov/files/documents/ICA_2017_01.pdf](https://www.dni.gov/files/documents/ICA_2017_01.pdf)

","during a security conference, cia director mike pompeo said, “the intelligence community’s assessment is that the russian meddling that took place did not affect the outcome of the election.” this was false. the report pompeo referenced concluded that russian meddling had occurred, but did not speculate on whether that interference had altered the course of the election or not.",['Russia']
2105ab12-7291-4779-91ec-e913a149685e,"📱 Public Statements / Tweets

","October 18, 2017",2017-10-18,"Donald Trump thanked @TEN_GOP on Twitter when the account posted, “We love you, Mr. President.” The @TEN_GOP profile, which had 150,000 followers and described itself as “the Unofficial Twitter of Tennessee Republicans,” was the most influential Russian account on Twitter before its suspension.",2020-11-05 02:35:36.617505,['https://archive.thinkprogress.org/trump-retweet-a-fake-twitter-account-149f3f9c1360/'],[3],"- [https://archive.thinkprogress.org/trump-retweet-a-fake-twitter-account-149f3f9c1360/](https://archive.thinkprogress.org/trump-retweet-a-fake-twitter-account-149f3f9c1360/)

","donald trump thanked @ten_gop on twitter when the account posted, “we love you, mr. president.” the @ten_gop profile, which had 150,000 followers and described itself as “the unofficial twitter of tennessee republicans,” was the most influential russian account on twitter before its suspension.",['Russia']
